user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,pca1,pca2
122396,56,Male,India,Android,1.0,3,25.2,10.02,4,8,2,22,0,0,0,Free,4,2,1,4.0,0.79,60.66,937,Google Ads,3,1.684567083815032,-2.029129208502521
122397,47,Female,USA,Web,2.0,10,15.59,31.55,11,3,2,24,0,0,28,Free,5,2,2,3.0,0.15,67.72,340,Email Campaign,1,0.42137545777486185,-0.3114489177491268
122398,52,Male,India,iOS,1.1,5,11.21,62.66,12,5,5,12,0,0,21,Basic,4,3,1,3.0,0.52,46.05,507,Google Ads,0,0.1143054471048874,0.8718289615124736
122399,37,Female,UK,Android,1.1,7,15.95,24.09,10,5,2,4,1,4,15,Free,4,6,0,2.0,0.33,55.07,923,Organic,3,0.9763059248314852,-0.603264041757236
122400,33,Female,India,iOS,2.0,7,13.58,34.34,13,2,3,6,0,0,7,Free,12,4,1,4.0,0.71,57.2,279,Google Ads,3,0.5030422250803814,-0.2806960281200351
122401,51,Other,Australia,iOS,2.1,5,19.88,18.18,18,6,2,24,0,0,8,Free,3,3,2,4.0,0.47,79.75,121,Organic,3,0.43707711903370267,-2.053274399007511
122402,31,Male,Canada,iOS,1.0,9,14.05,47.93,9,2,2,3,1,0,0,Free,6,2,2,5.0,0.14,69.61,326,Organic,1,-0.12299024128780607,0.0820822456020329
122403,43,Female,India,Android,2.1,11,9.12,46.41,11,5,6,3,0,0,34,Free,2,2,1,3.0,0.32,48.71,611,Facebook Ads,1,0.33683198930748703,1.1320267714978187
122404,37,Male,India,Android,1.2,13,18.93,43.8,8,9,5,17,0,0,11,Premium,5,2,3,4.0,0.67,49.37,260,Organic,1,1.2325423956410753,1.2348354574915839
122405,59,Male,India,iOS,2.1,2,3.24,65.3,12,6,6,18,0,1,10,Free,6,4,0,5.0,0.58,59.49,141,Referral,0,-1.1845832012582924,0.09195058047214395
122406,41,Male,UK,iOS,1.0,6,16.18,17.15,12,4,5,4,1,0,29,Free,9,3,1,5.0,0.64,77.87,854,Referral,3,0.25141467411753465,-1.834357520485902
122407,35,Female,India,iOS,1.2,11,1.02,30.47,12,3,2,24,2,0,20,Free,5,1,0,5.0,0.41,63.62,830,Organic,1,-0.5781385404964422,0.08393809248944376
122408,26,Male,India,Android,1.1,12,23.5,61.91,17,4,4,8,0,0,12,Premium,6,0,2,1.0,0.32,67.27,50,Facebook Ads,1,0.5634946195102354,1.0624589817304841
122409,36,Male,India,Android,2.0,10,20.84,45.51,11,7,3,16,0,0,12,Free,6,3,1,3.0,0.84,72.8,893,Facebook Ads,2,0.39566155862426644,-0.027248461712929026
122410,37,Female,UK,Android,1.2,16,15.66,37.6,16,4,6,17,0,0,37,Basic,9,1,2,5.0,0.78,93.88,1145,Facebook Ads,1,-0.48360984952486913,-0.0924488054463967
122411,59,Male,Australia,iOS,1.0,5,19.46,49.04,6,2,5,3,0,0,28,Free,5,1,5,5.0,0.84,54.59,102,Google Ads,3,0.7412619701138781,-0.010856877920057594
122412,47,Female,Australia,Android,2.1,11,26.96,37.56,7,4,1,9,0,0,13,Free,9,2,5,5.0,0.0,66.77,803,Organic,2,1.309035394263441,-0.0034879049372986016
122413,43,Female,Canada,Web,2.0,7,19.43,55.99,9,8,6,8,1,0,20,Premium,5,2,1,4.0,0.83,49.24,586,Google Ads,2,0.8631894368995694,0.7488472768599477
122414,48,Other,Canada,Web,2.1,1,8.06,42.7,19,5,7,13,0,0,30,Free,8,5,4,5.0,0.09,81.28,631,Organic,0,-1.1899063291015273,-1.721243099668929
122415,52,Male,Singapore,iOS,1.0,10,21.87,48.75,11,3,3,20,0,0,9,Basic,6,1,1,5.0,0.83,62.46,532,Referral,2,0.8026871349244505,0.45350513616377697
122416,20,Male,India,Android,1.1,6,9.03,30.45,6,3,1,13,0,1,2,Free,5,1,2,4.0,0.57,72.22,359,Organic,3,-0.38605450511450706,-1.077080729501046
122417,57,Male,USA,iOS,1.2,10,11.06,52.0,10,1,2,8,0,0,36,Premium,7,2,3,2.0,0.11,46.93,202,Organic,1,0.42511420548016315,1.2282524914617305
122418,46,Male,India,Android,2.0,9,6.31,37.79,17,7,3,11,0,0,23,Free,7,4,1,3.0,0.27,76.98,1176,Email Campaign,1,-0.8399611981157213,-0.4853135737794452
122419,23,Male,India,Android,1.0,11,5.91,40.65,8,6,4,19,0,0,24,Free,6,4,1,4.0,0.66,49.27,266,Organic,1,0.16245051627911683,0.9289934533250559
122420,18,Male,India,iOS,1.0,4,20.5,34.75,12,5,2,15,0,0,18,Basic,8,1,3,4.0,0.86,100.0,771,Referral,0,-0.6157050171125702,-2.3307643674957146
122421,41,Female,India,iOS,1.1,5,18.94,47.22,14,6,5,15,0,0,35,Free,7,1,3,1.0,0.91,54.38,1124,Organic,3,0.7413644799062223,-0.06562163413544528
122422,55,Male,UK,Web,1.1,7,12.32,39.85,6,3,5,8,0,1,5,Free,4,2,0,4.0,0.19,40.69,222,Google Ads,3,0.9066291036202049,0.5256994500669466
122423,51,Male,India,Android,1.2,5,23.06,23.42,16,8,3,8,0,0,8,Basic,4,3,1,3.0,0.4,74.32,109,Google Ads,2,0.8002284152291949,-1.6944742870152871
122424,24,Female,India,Android,1.1,5,7.63,60.8,13,4,2,3,1,0,28,Premium,3,2,2,5.0,0.44,53.69,809,Facebook Ads,0,-0.4294990567545657,0.5618689173916399
122425,28,Male,India,iOS,2.1,6,25.74,48.24,14,2,3,5,1,0,14,Free,8,1,3,4.0,0.44,81.98,132,Google Ads,2,0.28612126690099865,-0.9237357546072886
122426,28,Female,India,Android,1.1,10,29.2,48.1,10,5,3,13,0,0,17,Free,7,6,3,4.0,0.67,58.78,87,Referral,2,1.5573312569357851,0.4949813768952313
122427,53,Female,USA,iOS,1.1,6,29.66,80.13,10,6,2,8,0,0,37,Free,3,0,3,4.0,0.23,64.91,1159,Referral,2,0.6276975177459696,0.8270876311769505
122428,37,Male,USA,Android,1.2,9,4.07,46.8,12,3,2,15,0,0,23,Basic,8,2,0,3.0,0.39,78.75,613,Facebook Ads,0,-1.265102684360846,-0.19667611782226932
122429,33,Female,UK,iOS,1.0,5,15.98,6.67,10,3,4,7,0,0,32,Free,6,8,5,3.0,0.31,68.33,627,Organic,3,0.7627070449161015,-2.032159987596039
122430,22,Female,India,Android,2.1,11,3.03,55.67,8,5,4,17,1,0,21,Basic,3,1,1,3.0,0.32,71.01,443,Facebook Ads,1,-1.1747970670378993,0.7286056572987734
122431,41,Female,India,Android,1.2,10,5.86,15.02,11,6,1,11,0,0,15,Basic,9,3,0,5.0,0.41,51.84,1046,Organic,3,0.5287643616030947,-0.2623080572877708
122432,47,Male,India,Android,1.1,9,11.78,28.86,7,5,2,19,1,0,36,Basic,8,3,2,4.0,0.8,73.1,113,Organic,3,-0.07120300432332213,-0.7246675049983242
122433,47,Female,India,iOS,1.0,4,8.99,19.51,8,9,4,22,1,1,27,Premium,11,4,0,3.0,0.17,79.84,927,Organic,3,-0.5210008679554374,-2.0644755534061376
122434,56,Female,Germany,Android,1.1,7,33.32,5.0,18,6,2,8,0,1,34,Basic,8,4,1,3.0,0.77,59.36,10,Organic,2,2.620168103134758,-1.6177712883181556
122435,54,Male,UK,Android,1.1,10,6.06,81.67,13,5,5,7,1,1,14,Basic,6,6,1,2.0,0.03,67.85,491,Organic,0,-1.3401530899856688,1.6159715909081638
122436,50,Male,UK,Android,1.0,7,5.65,52.59,11,3,4,5,0,0,44,Free,7,7,3,4.0,0.85,68.66,587,Organic,0,-0.9311748684078875,0.05235666870424512
122437,37,Female,USA,Web,1.1,7,21.81,25.03,11,6,6,14,0,0,25,Free,9,4,7,3.0,0.67,45.23,372,Referral,3,1.80799654343369,-0.2689895565064756
122438,39,Female,USA,Android,2.1,7,12.36,14.76,12,1,2,24,0,0,16,Free,13,3,3,4.0,0.43,38.53,942,Facebook Ads,3,1.475826955378325,-0.3210837954358779
122439,58,Male,India,Web,2.0,10,9.8,61.29,13,5,6,8,1,0,11,Basic,4,7,2,4.0,0.52,79.17,557,Facebook Ads,0,-1.0581454840743834,0.4256228966613374
122440,38,Male,India,Android,1.0,6,2.93,48.6,15,7,1,19,0,0,40,Basic,7,3,1,3.0,0.85,51.16,371,Organic,3,-0.4573787198085704,0.4018667811224827
122441,54,Male,India,iOS,2.0,7,13.79,47.71,16,3,2,22,1,0,0,Basic,5,3,1,5.0,0.07,53.99,193,Organic,3,0.38107194720542586,0.32482871841687655
122442,44,Female,Australia,Android,1.2,9,15.14,49.53,16,4,6,3,0,1,41,Premium,8,4,1,5.0,0.38,70.98,997,Email Campaign,1,-0.11493365148596105,0.08197185075961422
122443,55,Male,India,Android,2.1,9,28.43,30.17,11,8,3,12,0,0,9,Free,11,3,2,1.0,0.47,81.23,838,Organic,2,0.9755782650066721,-1.1191612894477563
122444,52,Female,India,Android,2.0,7,7.52,30.96,12,2,4,19,0,0,20,Free,7,0,1,4.0,0.39,66.98,91,Referral,3,-0.2957096647708948,-0.7008500316961255
122445,55,Female,India,Android,2.0,4,1.02,48.39,10,6,6,13,1,0,19,Free,9,1,3,4.0,0.7,66.6,992,Facebook Ads,0,-1.2452893033661945,-0.453873221471543
122446,57,Male,India,iOS,2.0,7,14.46,29.63,20,3,7,7,3,0,8,Premium,6,1,2,3.0,0.66,72.14,1050,Email Campaign,3,0.1110120400454044,-0.9978815177728851
122447,23,Male,UK,Android,2.1,12,18.87,41.35,19,3,3,10,1,0,13,Free,6,3,1,2.0,0.22,72.08,965,Organic,1,0.40016826663308724,0.1749362081520309
122448,49,Female,India,iOS,1.0,8,13.52,56.53,10,6,6,9,0,0,5,Basic,6,2,2,2.0,0.2,56.77,1181,Organic,0,0.11460021601293945,0.7081923592103425
122449,33,Male,USA,Android,1.0,12,11.16,11.58,13,5,7,22,0,1,12,Basic,8,2,1,4.0,0.24,67.04,58,Organic,1,0.527250588390731,-0.6705272646233728
122450,45,Female,Germany,iOS,1.0,8,10.7,64.48,7,4,5,18,1,1,35,Basic,5,1,1,3.0,0.6,37.64,938,Referral,0,0.43965204120862583,1.7125552373075275
122451,33,Male,India,Android,2.1,7,21.16,36.69,10,2,1,22,0,0,7,Free,2,2,3,2.0,0.99,73.2,596,Organic,2,0.4880952787221502,-0.8367627275901026
122452,44,Female,Canada,Android,2.0,4,6.46,56.36,15,5,2,23,1,0,27,Free,4,5,2,4.0,0.83,66.68,854,Organic,0,-0.9533800243008258,-0.21266138036771298
122453,20,Female,Canada,Android,1.1,5,16.57,20.8,16,2,1,11,0,1,14,Free,7,3,0,5.0,0.74,64.0,534,Organic,3,0.6990702557839027,-1.3619363684543049
122454,38,Male,UK,iOS,2.1,7,10.92,45.76,7,7,7,12,0,0,14,Premium,4,3,2,1.0,0.3,72.74,986,Organic,0,-0.5157111936387689,-0.3933058187773174
122455,55,Female,India,Android,2.1,6,10.07,44.14,13,9,5,21,0,0,40,Free,11,1,1,5.0,0.22,80.44,143,Referral,0,-0.8709358871629557,-0.8771982710721181
122456,55,Female,Canada,Android,1.0,6,7.94,21.01,10,4,3,20,1,0,5,Free,7,0,1,5.0,0.8,64.26,48,Organic,3,0.0027810647890326,-1.1293368845860303
122457,47,Male,Germany,Android,1.2,6,12.77,45.34,9,4,4,19,0,0,44,Free,3,1,0,3.0,0.73,59.32,136,Google Ads,3,0.11449966284513098,-0.10014696134485565
122458,39,Female,India,Android,1.1,7,3.03,31.73,12,14,12,9,0,0,26,Premium,7,3,3,4.0,0.04,93.07,237,Email Campaign,3,-1.6519521170939044,-1.5673357147827789
122459,36,Male,USA,Android,1.1,6,6.22,40.63,11,6,6,10,0,0,1,Free,6,4,0,5.0,0.7,43.89,254,Facebook Ads,3,0.23894574630607315,0.3392252429627813
122460,48,Male,USA,iOS,2.1,9,14.28,34.52,18,1,3,13,1,0,10,Free,7,0,2,4.0,0.38,63.92,1199,Google Ads,3,0.3671958687981354,-0.20974941086320506
122461,37,Female,USA,Android,1.1,10,5.04,65.46,8,2,3,10,1,0,38,Basic,5,4,0,3.0,0.31,81.24,82,Email Campaign,0,-1.6088335369807474,0.5481624087028211
122462,36,Female,India,Android,1.0,10,18.31,93.76,10,3,4,15,0,0,33,Premium,3,4,2,3.0,0.22,69.57,247,Google Ads,0,-0.6267633982232157,1.8882456585143155
122463,19,Female,USA,iOS,2.1,8,11.9,67.13,12,4,6,9,1,1,19,Free,5,1,2,5.0,0.9,59.89,264,Google Ads,0,-0.3403496300000414,1.0013360389954766
122464,57,Female,India,iOS,1.2,8,7.54,41.09,11,3,1,11,1,0,29,Free,3,1,0,4.0,0.81,59.36,209,Google Ads,3,-0.17666812108784205,0.1010704548447875
122465,56,Male,India,Android,1.1,2,19.89,66.35,20,3,5,20,0,0,33,Free,9,3,5,4.0,0.57,38.01,176,Email Campaign,0,0.9688412005510796,0.7497215416632049
122466,44,Other,Germany,Android,2.0,8,2.99,29.76,9,0,5,22,0,0,0,Basic,6,4,4,3.0,0.5,67.63,201,Email Campaign,3,-0.6407321907489337,-0.5713843999701941
122467,25,Male,USA,Android,1.1,9,32.02,39.92,18,7,1,9,0,0,24,Premium,8,3,3,3.0,0.43,84.63,414,Organic,2,0.9567906220787452,-0.914664975992103
122468,44,Female,India,Android,1.1,6,17.28,21.7,10,3,3,3,0,0,44,Basic,3,1,2,4.0,0.25,81.8,1198,Organic,3,0.10796691417304513,-1.817735680580871
122469,32,Male,India,Android,1.1,5,5.57,28.58,6,2,2,11,0,0,39,Basic,3,3,4,5.0,0.74,75.63,1053,Organic,3,-0.7923139046107883,-1.3926369957705704
122470,29,Female,UK,Web,1.1,9,13.27,44.88,11,10,2,14,0,0,44,Free,4,3,2,4.0,0.84,58.79,269,Organic,1,0.27418453670441845,0.3648696983643111
122471,31,Male,UK,Android,1.0,7,23.75,56.91,9,8,4,10,0,0,16,Basic,4,3,1,4.0,0.76,57.51,650,Google Ads,2,0.894361626594839,0.4469293091365004
122472,24,Male,UK,Android,1.0,8,0.94,56.84,7,5,4,6,0,0,10,Free,2,2,0,4.0,0.6,57.31,1198,Email Campaign,0,-0.9500763408331394,0.8144696966749888
122473,34,Male,India,iOS,2.1,6,18.63,28.02,10,5,6,22,0,0,44,Free,4,5,1,4.0,0.87,76.89,35,Google Ads,3,0.27978998564980245,-1.4211982556396938
122474,43,Male,Australia,Android,1.0,10,19.89,80.64,19,5,3,7,0,0,23,Free,6,1,1,4.0,0.86,65.73,625,Organic,0,-0.09956263981601177,1.5284919770393084
122475,54,Male,India,Android,1.0,11,6.0,39.07,6,4,4,18,0,0,38,Free,4,2,1,1.0,0.61,85.63,76,Google Ads,1,-1.1522824509804308,-0.4339025852260403
122476,37,Male,India,Android,1.2,8,9.74,61.64,10,2,7,22,1,0,41,Basic,8,5,1,3.0,0.37,96.75,525,Referral,0,-1.7837762511849176,-0.5030366907660058
122477,27,Female,Canada,Android,1.0,12,4.3,69.76,12,5,4,23,0,0,11,Free,2,2,2,3.0,0.78,64.03,35,Facebook Ads,1,-1.0530006756067551,1.6420427016038575
122478,36,Male,India,Android,1.0,11,7.29,7.48,5,3,0,10,0,1,41,Free,1,2,2,3.0,0.26,66.6,670,Organic,1,0.273532066129212,-0.9264110122334267
122479,35,Female,India,Android,2.0,9,17.96,38.29,9,4,5,11,1,0,18,Premium,6,1,3,4.0,0.68,82.31,453,Organic,1,-0.0861267742149385,-0.7638230998877648
122480,47,Male,India,Android,1.0,7,27.79,71.05,17,3,3,11,0,0,30,Basic,8,2,0,4.0,0.92,73.88,135,Referral,2,0.34523486207162035,0.34387614871997263
122481,47,Male,USA,Android,2.1,10,27.48,24.44,5,2,5,19,0,0,7,Free,10,3,0,4.0,0.65,59.82,204,Facebook Ads,2,1.8345000505238338,-0.39791921940786174
122482,42,Female,Germany,Web,1.2,11,22.78,39.49,9,8,5,5,1,2,44,Free,3,3,1,1.0,0.68,58.74,212,Organic,2,1.2253400243432935,0.39349671062014835
122483,41,Other,USA,Android,1.0,8,3.54,41.03,15,8,3,8,0,0,4,Basic,4,3,2,3.0,0.96,59.53,781,Organic,3,-0.5120661528963624,0.12908500333339054
122484,27,Female,Germany,Android,2.0,7,16.39,46.54,16,5,3,6,0,0,18,Basic,4,4,3,4.0,0.33,64.78,553,Google Ads,0,0.21693424325909028,-0.12880005353367815
122485,19,Other,India,Android,1.1,7,1.61,61.02,18,3,7,13,0,0,10,Basic,3,1,0,4.0,0.92,47.95,631,Facebook Ads,0,-0.657350991447738,1.1421321579276051
122486,55,Male,India,iOS,2.1,13,21.96,37.47,11,6,3,10,0,0,35,Free,10,0,0,5.0,0.92,47.61,691,Facebook Ads,1,1.6706705223747575,1.0373507520037895
122487,49,Male,Singapore,Android,2.0,6,10.96,59.75,5,9,5,11,3,0,9,Free,4,4,2,4.0,0.74,80.27,1190,Google Ads,0,-1.0932144602396834,-0.30438217624316394
122488,52,Female,Canada,Android,2.1,4,17.65,70.93,5,4,8,11,0,0,42,Free,6,3,4,5.0,0.01,70.29,1071,Organic,0,-0.4458103783375217,0.09278070192514426
122489,54,Male,USA,Android,1.1,7,6.82,49.85,10,6,7,12,0,0,23,Free,7,2,3,3.0,0.71,62.3,211,Google Ads,0,-0.544939859022911,0.16891379451206465
122490,24,Male,India,Android,1.2,13,19.25,65.95,12,4,4,17,1,0,37,Basic,9,1,2,4.0,0.79,64.74,527,Email Campaign,1,0.25849432028338126,1.496370076196883
122491,24,Female,India,Android,2.1,8,11.0,5.0,14,5,4,3,2,0,6,Free,2,5,0,4.0,0.51,82.27,661,Organic,3,-0.04495617606415407,-2.0808458988985095
122492,44,Other,India,Android,1.0,6,1.82,75.98,16,4,2,21,1,0,36,Basic,5,4,0,4.0,0.9,42.98,622,Facebook Ads,0,-0.7745399419400537,1.7134902685349558
122493,27,Male,Australia,iOS,2.1,7,13.01,69.58,11,3,2,9,0,0,33,Basic,8,1,1,5.0,0.24,49.66,954,Email Campaign,0,0.054547509227687294,1.2924990564606622
122494,50,Female,Canada,iOS,1.1,8,6.21,62.34,16,3,2,23,2,0,26,Free,2,3,0,4.0,0.77,74.55,724,Facebook Ads,0,-1.2628246263815455,0.35090176698460235
122495,24,Female,Australia,Android,2.1,3,7.33,47.08,18,3,4,20,0,0,15,Free,5,2,4,4.0,0.0,56.4,572,Facebook Ads,3,-0.34944101735218863,-0.3494553748277615
122496,23,Female,India,Android,1.1,12,10.28,64.34,16,9,1,4,0,1,9,Free,7,3,0,4.0,0.2,65.12,817,Google Ads,1,-0.49496623271033025,1.3490770833331884
122497,23,Female,USA,Android,2.0,3,13.11,36.64,8,2,5,17,0,0,39,Basic,5,4,1,4.0,0.24,91.33,240,Facebook Ads,0,-0.9697574198432262,-2.038984362885948
122498,30,Male,India,Web,2.1,6,8.38,80.34,7,3,3,21,2,0,24,Premium,7,5,0,4.0,0.36,78.01,616,Organic,0,-1.6205865590459507,0.5582674452432665
122499,30,Male,USA,iOS,2.1,6,20.49,56.3,14,4,5,15,0,0,43,Free,6,2,3,3.0,0.25,54.1,891,Referral,2,0.7339623427250235,0.4205242585757028
122500,19,Female,USA,iOS,2.0,8,29.95,19.45,12,7,3,8,1,0,34,Free,5,4,0,4.0,0.43,58.57,557,Google Ads,2,2.121632893693614,-0.8709250431378678
122501,36,Male,USA,Android,2.0,10,16.23,55.89,17,8,2,24,0,1,9,Premium,4,5,1,4.0,0.33,54.56,1080,Referral,1,0.49279717948811175,1.0509305561451323
122502,36,Female,India,Android,1.2,10,4.4,39.88,19,4,5,10,0,0,30,Free,4,5,1,4.0,0.02,80.4,596,Organic,1,-1.135402531689814,-0.3578257475447626
122503,55,Female,India,Android,2.1,5,2.75,75.65,10,5,11,22,0,1,39,Free,7,1,2,5.0,1.0,57.27,325,Facebook Ads,0,-1.2529486679614044,1.024613733482523
122504,19,Female,USA,Android,2.0,9,11.49,37.53,7,5,5,7,0,0,11,Free,9,4,3,4.0,0.7,60.57,1128,Referral,1,0.20324219014999792,0.0465537463935352
122505,43,Male,USA,Android,1.1,17,11.99,46.35,22,2,4,22,1,0,16,Premium,5,4,4,5.0,0.0,62.29,514,Organic,1,0.24927668309045084,1.551745546760866
122506,23,Female,India,Android,1.2,5,9.5,50.79,11,6,1,6,1,0,31,Free,4,3,1,4.0,0.76,98.04,1147,Referral,0,-1.731402949772203,-1.4141321519867422
122507,37,Female,India,iOS,2.0,9,29.64,28.73,15,6,4,9,0,1,42,Basic,6,3,3,3.0,0.54,73.66,184,Email Campaign,2,1.3849752674023592,-0.9117063855456136
122508,40,Female,USA,iOS,2.1,6,6.29,74.8,15,3,4,15,0,1,30,Free,7,1,4,4.0,0.65,64.57,809,Referral,0,-1.1859031778694693,0.8552167936422711
122509,32,Male,USA,Android,1.1,6,35.55,18.8,13,4,2,8,0,1,29,Free,8,7,1,3.0,0.05,92.24,450,Referral,2,1.2840225595810966,-2.464800844572817
122510,23,Female,India,Web,1.2,9,15.75,53.67,11,5,3,6,2,0,1,Free,11,3,2,5.0,0.6,95.44,221,Organic,0,-1.0546999066764728,-0.648276809369809
122511,45,Male,India,Android,1.0,6,23.4,62.14,11,4,4,19,1,2,25,Premium,4,2,1,4.0,0.2,49.38,274,Facebook Ads,2,1.0367969089293723,0.778408379549236
122512,52,Female,USA,Android,1.0,4,36.94,73.0,11,8,3,14,1,0,22,Premium,7,2,1,4.0,0.13,26.79,830,Organic,2,2.7250630050429674,1.5537944361530271
122513,28,Male,India,Android,1.2,4,4.47,55.79,16,3,4,6,0,0,26,Basic,9,1,1,3.0,0.41,75.42,759,Facebook Ads,0,-1.431804506291131,-0.5290044411345637
122514,25,Female,UK,iOS,2.0,10,13.44,26.12,9,6,3,11,0,0,36,Free,5,2,1,5.0,0.76,54.17,57,Referral,1,0.853069077116781,-0.005959588861687011
122515,41,Female,India,Android,1.2,7,32.9,19.05,15,6,3,20,0,0,6,Basic,5,2,2,5.0,0.12,82.79,304,Referral,2,1.4419110475378747,-1.9368187412076132
122516,38,Male,USA,iOS,1.1,8,20.29,28.15,7,9,5,3,0,0,39,Basic,9,5,2,3.0,0.08,64.4,1076,Organic,3,0.9388571302460768,-0.671923440606748
122517,53,Other,Germany,iOS,2.0,10,4.95,32.8,14,11,2,15,1,0,10,Basic,4,1,1,1.0,0.47,55.08,1192,Email Campaign,1,-0.010978739338310181,0.28447185344837433
122518,24,Female,Germany,Android,1.0,5,13.06,29.86,17,6,3,4,1,0,0,Basic,9,1,2,2.0,0.6,70.17,147,Organic,3,0.004413961147107533,-1.2177136746670083
122519,22,Male,Australia,iOS,2.1,4,21.17,61.53,17,4,3,8,0,0,2,Free,6,0,0,4.0,0.33,59.34,699,Organic,0,0.4340864096934653,0.10736219709367381
122520,46,Female,Canada,Android,1.1,8,27.66,75.98,7,7,3,4,1,0,5,Free,7,0,1,5.0,0.05,93.01,52,Facebook Ads,2,-0.4426865406822411,-0.0035956553761631576
122521,33,Female,Germany,Android,1.2,10,11.09,9.21,10,3,4,4,0,0,32,Free,5,6,1,4.0,0.0,76.16,17,Google Ads,3,0.16817712218995096,-1.3958710982556068
122522,23,Male,Singapore,iOS,1.2,8,3.6,37.05,13,2,3,17,1,0,36,Basic,6,1,3,3.0,0.31,59.37,299,Facebook Ads,3,-0.42414012454234545,-0.012276075866068643
122523,31,Female,India,Android,1.2,10,9.81,58.54,13,5,5,3,0,0,38,Free,6,4,2,4.0,0.62,64.24,263,Facebook Ads,1,-0.448646307351338,0.8596718205293672
122524,19,Male,USA,Android,2.0,10,12.35,31.83,9,6,3,22,0,0,27,Basic,7,2,2,4.0,0.11,50.32,1035,Email Campaign,1,0.7958174028428162,0.3522589296152855
122525,42,Male,UK,iOS,1.1,8,25.05,57.12,11,5,6,17,0,1,1,Free,6,3,1,3.0,0.75,69.29,1088,Organic,2,0.5892888891557232,0.17624724177231357
122526,48,Female,USA,Android,2.1,5,6.03,55.72,19,8,3,20,0,0,21,Free,8,3,1,4.0,0.46,64.83,533,Organic,0,-0.8777391018009136,-0.01015130545598378
122527,30,Male,Germany,iOS,1.1,6,10.67,23.57,11,3,5,24,0,0,31,Premium,4,2,2,4.0,0.69,94.13,104,Organic,3,-0.9326590749052186,-2.1310219940795165
122528,35,Female,Singapore,Web,2.1,4,7.2,34.59,8,9,3,3,1,0,7,Free,6,4,0,4.0,0.55,58.14,92,Referral,3,-0.15327708257685355,-0.7147576118909933
122529,34,Female,USA,Android,2.1,5,2.81,46.02,12,4,3,12,0,0,18,Premium,8,5,2,4.0,0.84,62.5,105,Google Ads,3,-0.8691806836153951,-0.254537178887265
122530,45,Female,India,Android,1.0,6,9.7,63.03,19,9,3,16,0,0,38,Free,7,1,1,4.0,0.79,58.91,618,Organic,0,-0.46603363151553173,0.5938238070604139
122531,29,Male,India,Android,2.0,7,3.56,32.74,14,4,2,24,0,0,2,Basic,6,0,0,3.0,0.02,95.89,670,Organic,0,-1.7326566932911094,-1.6360847945914854
122532,52,Male,UK,Android,1.0,6,14.3,32.31,11,3,1,10,0,2,18,Free,3,2,1,3.0,0.13,60.16,17,Email Campaign,3,0.4617159187908234,-0.6239612018071865
122533,39,Male,UK,Android,2.1,14,8.71,46.56,17,3,4,3,0,0,2,Free,5,5,1,3.0,0.46,81.44,90,Facebook Ads,1,-0.8278224633155236,0.435037494370884
122534,56,Female,India,Android,1.2,7,2.47,28.61,7,2,5,6,1,0,1,Free,4,2,5,1.0,1.0,72.25,595,Google Ads,3,-0.8632194035790143,-0.9305153444664557
122535,18,Male,Australia,Web,1.1,8,8.61,34.54,12,4,4,14,0,0,21,Basic,6,3,1,4.0,1.0,47.03,501,Google Ads,3,0.4971492295981653,0.29233046983690925
122536,54,Female,India,Android,1.2,2,6.26,31.24,11,12,6,17,0,0,26,Basic,4,0,3,4.0,0.24,61.58,772,Google Ads,3,-0.35389289226091336,-1.2645985460143476
122537,38,Female,India,Android,1.1,11,20.42,73.27,12,6,2,18,0,0,0,Free,2,5,0,3.0,0.82,61.0,300,Organic,1,0.29271929949186914,1.577748135361704
122538,18,Male,Singapore,iOS,2.0,12,6.57,66.97,11,4,1,5,0,0,7,Free,5,1,0,5.0,0.91,70.9,951,Facebook Ads,1,-1.0671930825737386,1.2723320950379506
122539,21,Male,Germany,Android,2.1,9,8.41,36.56,12,3,5,10,1,0,2,Basic,5,5,2,1.0,0.05,56.27,390,Referral,3,0.12771021883272768,0.1930038867403259
122540,49,Female,India,iOS,2.0,2,17.57,41.1,19,3,6,23,0,0,6,Premium,5,1,3,5.0,0.93,53.63,1153,Organic,3,0.6848091368736747,-0.7191296051972565
122541,18,Female,Singapore,iOS,1.0,12,5.97,56.61,12,2,9,11,0,0,41,Free,2,6,1,5.0,0.02,67.78,8,Referral,1,-0.8001677692524699,1.0081835777387766
122542,30,Female,India,iOS,1.2,9,2.03,68.79,17,4,6,14,1,0,11,Free,7,2,1,4.0,0.61,36.35,165,Referral,0,-0.2816153010386885,2.1520749003730955
122543,34,Male,USA,iOS,2.0,2,23.79,5.0,3,7,4,11,0,0,35,Free,4,8,1,4.0,0.07,48.56,436,Google Ads,3,2.0855454639104845,-1.9230896501396026
122544,29,Male,USA,iOS,1.2,9,36.85,48.66,10,6,6,13,0,1,21,Free,7,3,2,4.0,0.57,85.55,975,Facebook Ads,2,1.1521869243730727,-0.6696839662579233
122545,24,Male,UK,Android,2.0,12,7.04,43.72,11,2,3,9,0,2,29,Free,12,0,1,4.0,0.36,79.6,727,Google Ads,1,-0.9021380976316686,0.09994962216238941
